fixed points found: 422
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.482189} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.986903} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': -0.299988} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.349871} | theta=['2', '3.584e-29', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.650129} | theta=['2', '3.584e-29', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 2.299988} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.942581} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.41373} | theta=['2', '-6.4e-32', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.854343} | theta=['2', '5.546e-33', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 2.053125} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.028349} | theta=['2', '-2.874e-31', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.396039} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.905152} | theta=['2', '5.985e-28', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.054014} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.709117} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.615291} | theta=['2', '5.831e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.412461} | theta=['2', '-1.766e-30', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.431434} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.741921} | theta=['2', '-7.716e-29', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.869948} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.980582} | theta=['2', '8.065e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.979058} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.773435} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.072141} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.128666} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.415267} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.57093} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.288074} | theta=['2', '-1.653e-28', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.28888} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.08826} | theta=['2', '1.233e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.276704} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.430131} | theta=['2', '7.612e-34', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.379336} | theta=['2', '-9.695e-32', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': -0.396297} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.642123} | theta=['2', '1.241e-28', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 2.045557} | theta=['2', '1.436e-29', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.024698} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.175599} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.257533} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.764467} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.642976} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 0.839029} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': -0.314989} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.864816} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.068528} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 0.608635} | theta=['2', '-6.045e-27', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.179388} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.76868} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.606833} | theta=['2', '6.901e-30', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.516658} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.389439} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.763855} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.64686} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.638315} | theta=['2', '-4.527e-32', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.61012} | theta=['2', '8.897e-29', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.126327} | theta=['2', '2.886e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.351621} | theta=['2', '-9.322e-29', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.154007} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 0.826927} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.367997} | theta=['2', '1.718e-32', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.804205} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.747604} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': -0.279171} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.908083} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.24712} | theta=['2', '-2.333e-31', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.925419} | theta=['2', '-4.704e-32', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.40133} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.118781} | theta=['2', '2.674e-29', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.497653} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.592682} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.500353} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.627235} | theta=['2', '-1.129e-28', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.842262} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.157087} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.296596} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': -0.304102} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.537419} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.341323} | theta=['2', '5.968e-28', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.493012} | theta=['2', '9.35e-27', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.902336} | theta=['2', '3.066e-31', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.286682} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.459622} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.494697} | theta=['2', '-1.286e-27', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.44324} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.724436} | theta=['2', '1.044e-29', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.089202} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': -0.012227} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.247967} | theta=['2', '1.712e-30', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.818943} | theta=['2', '4.098e-33', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.898019} | theta=['2', '-5.762e-32', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.29009} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.711598} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': -0.086097} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.575631} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.930142} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.029285} | theta=['2', '-9.491e-28', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.079806} | theta=['2', '1.959e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': -0.140942} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.327898} | theta=['2', '-3.913e-31', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.326645} | theta=['2', '1.266e-29', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.649146} | theta=['2', '-4.966e-30', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.811738} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.790238} | theta=['2', '1.95e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': -0.474153} | theta=['2', '2.477e-27', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.386397} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.334495} | theta=['2', '7.962e-33', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.218881} | theta=['2', '4.412e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.013602} | theta=['2', '2.147e-31', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 2.360485} | theta=['2', '7.717e-31', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.129358} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.434155} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 2.030857} | theta=['2', '2.324e-29', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.645395} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': -0.01946} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.3287} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.968428} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.288872} | theta=['2', '1.088e-33', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.594342} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': -0.206469} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.014996} | theta=['2', '-1.488e-33', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.460532} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 0.57905} | theta=['2', '-1.759e-29', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.371008} | theta=['2', '9.473e-32', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': -0.040725} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.165332} | theta=['2', '-3.993e-33', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.374732} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.514142} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.143523} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.420978} | theta=['2', '-7.188e-29', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.150862} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.615492} | theta=['2', '8.072e-33', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.243649} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.645231} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.231801} | theta=['2', '5.408e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.371267} | theta=['2', '1.036e-28', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.198556} | theta=['2', '3.074e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.181244} | theta=['2', '6.807e-32', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.726516} | theta=['2', '-4.553e-33', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.974125} | theta=['2', '8.432e-29', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.42615} | theta=['2', '7.314e-33', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.696913} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.209861} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.244396} | theta=['2', '1.027e-30', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.549765} | theta=['2', '4.055e-32', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 0.601499} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.560924} | theta=['2', '-3.093e-29', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.431985} | theta=['2', '3.687e-33', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': -0.474876} | theta=['2', '7.387e-33', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.6755} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.104072} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.405618} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.426359} | theta=['2', '7.237e-32', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.365207} | theta=['2', '6.36e-33', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.084738} | theta=['2', '1.158e-32', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.188279} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.116274} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 2.017746} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.337851} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': -0.29214} | theta=['2', '4.423e-33', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.014524} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.767839} | theta=['2', '-3.898e-27', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.252841} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.766972} | theta=['2', '2.012e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.069192} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.638767} | theta=['2', '1.55e-29', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.567715} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.665321} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.105529} | theta=['2', '-2.62e-28', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.182619} | theta=['2', '-1.768e-29', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.690791} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.135577} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.534663} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.551243} | theta=['2', '-1.136e-27', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.569803} | theta=['2', '6.052e-33', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.278121} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.967617} | theta=['2', '5.808e-32', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.920377} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.732053} | theta=['2', '3.551e-31', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.340554} | theta=['2', '-7.468e-29', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.083255} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.667774} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 0.86907} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.872736} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.06692} | theta=['2', '4.565e-27', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.375974} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.837034} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.284816} | theta=['2', '-2.667e-28', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.760996} | theta=['2', '1.01e-28', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.956968} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.615691} | theta=['2', '-3.852e-28', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.576213} | theta=['2', '8.099e-30', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 0.554005} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.959968} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.752523} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.714061} | theta=['2', '-4.189e-30', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.379951} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.234034} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.162892} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.68556} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 2.000986} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.46413} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
